Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-04-27T12:30:00.000Z,4722.1000976562,4723.0,4718.8999023438,4719.3999023438,902,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T12:35:00.000Z,4719.7998046875,4720.3999023438,4716.2998046875,4716.7998046875,865,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T12:40:00.000Z,4716.6000976562,4717.6000976562,4710.2998046875,4714.0,2715,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T12:45:00.000Z,4713.7998046875,4719.0,4712.5,4718.8999023438,1433,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T12:50:00.000Z,4718.8999023438,4720.0,4716.8999023438,4718.2998046875,1069,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T12:55:00.000Z,4718.3999023438,4718.3999023438,4712.2001953125,4714.5,1310,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:00:00.000Z,4714.2998046875,4716.1000976562,4708.5,4711.7998046875,2706,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:05:00.000Z,4711.6000976562,4712.5,4708.5,4711.7001953125,1414,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:10:00.000Z,4711.7001953125,4714.8999023438,4709.0,4710.8999023438,1754,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:15:00.000Z,4711.1000976562,4718.8999023438,4710.7001953125,4715.7001953125,1631,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:20:00.000Z,4716.0,4718.2998046875,4714.2001953125,4714.7998046875,920,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:25:00.000Z,4714.7998046875,4715.5,4713.0,4715.1000976562,868,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:30:00.000Z,4715.1000976562,4718.2001953125,4708.7001953125,4709.7001953125,2835,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:35:00.000Z,4709.7001953125,4711.2001953125,4703.5,4707.3999023438,3597,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:40:00.000Z,4707.5,4709.7998046875,4705.7998046875,4708.2998046875,1718,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:45:00.000Z,4708.2001953125,4710.7998046875,4704.2001953125,4704.6000976562,1858,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:50:00.000Z,4704.5,4711.2998046875,4704.1000976562,4709.7998046875,2366,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T13:55:00.000Z,4709.8999023438,4712.7001953125,4708.0,4711.3999023438,1648,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:00:00.000Z,4711.3999023438,4711.6000976562,4706.8999023438,4709.1000976562,1910,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:05:00.000Z,4709.3999023438,4711.7001953125,4703.5,4703.8999023438,2306,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:10:00.000Z,4704.1000976562,4708.3999023438,4702.2001953125,4708.0,1984,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:15:00.000Z,4707.7001953125,4712.0,4705.7001953125,4710.7001953125,1692,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:20:00.000Z,4710.5,4711.7001953125,4707.2998046875,4708.7001953125,1423,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:25:00.000Z,4708.7001953125,4709.8999023438,4701.2998046875,4704.2001953125,2374,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:30:00.000Z,4704.2001953125,4704.5,4698.3999023438,4701.1000976562,3870,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:35:00.000Z,4701.2001953125,4712.5,4700.5,4709.0,3907,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:40:00.000Z,4708.8999023438,4710.7998046875,4705.2998046875,4708.7001953125,1715,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:45:00.000Z,4708.7998046875,4709.2998046875,4705.5,4706.1000976562,961,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:50:00.000Z,4705.7998046875,4707.0,4694.7998046875,4695.5,3784,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T14:55:00.000Z,4695.7001953125,4696.1000976562,4691.2998046875,4693.2001953125,2970,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:00:00.000Z,4693.3999023438,4694.5,4682.7001953125,4683.7001953125,5053,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:05:00.000Z,4683.7001953125,4688.7998046875,4681.7001953125,4685.2998046875,3527,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:10:00.000Z,4685.3999023438,4691.8999023438,4685.2001953125,4689.2998046875,2721,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:15:00.000Z,4689.2998046875,4693.1000976562,4687.5,4692.2998046875,1484,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:20:00.000Z,4692.2998046875,4693.1000976562,4686.1000976562,4688.5,2140,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:25:00.000Z,4688.1000976562,4695.7998046875,4686.5,4695.6000976562,2017,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:30:00.000Z,4695.7001953125,4697.1000976562,4691.6000976562,4693.2998046875,2038,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:35:00.000Z,4693.1000976562,4694.5,4691.7998046875,4694.1000976562,868,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:40:00.000Z,4693.6000976562,4696.1000976562,4691.7998046875,4692.3999023438,946,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:45:00.000Z,4692.3999023438,4693.0,4688.8999023438,4689.2001953125,1174,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:50:00.000Z,4688.7001953125,4691.2998046875,4685.3999023438,4686.2998046875,1710,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T15:55:00.000Z,4686.3999023438,4687.6000976562,4681.6000976562,4684.7001953125,2041,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:00:00.000Z,4684.7998046875,4685.7998046875,4681.7001953125,4685.6000976562,1245,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:05:00.000Z,4685.6000976562,4689.2001953125,4685.2998046875,4687.3999023438,1128,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:10:00.000Z,4687.5,4689.7998046875,4687.0,4689.0,983,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:15:00.000Z,4689.0,4692.2998046875,4688.7001953125,4691.6000976562,1075,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:20:00.000Z,4691.8999023438,4691.8999023438,4689.3999023438,4689.8999023438,670,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:25:00.000Z,4690.1000976562,4691.2998046875,4688.2001953125,4690.8999023438,631,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:30:00.000Z,4691.0,4693.7998046875,4690.6000976562,4692.6000976562,1203,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:35:00.000Z,4692.7998046875,4694.1000976562,4691.6000976562,4692.1000976562,639,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:40:00.000Z,4692.1000976562,4692.2001953125,4688.7001953125,4689.2998046875,659,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:45:00.000Z,4689.5,4692.7998046875,4689.2001953125,4690.2998046875,558,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:50:00.000Z,4690.2998046875,4692.2001953125,4689.3999023438,4691.1000976562,382,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T16:55:00.000Z,4690.5,4691.8999023438,4690.5,4691.2001953125,288,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:00:00.000Z,4691.2998046875,4693.1000976562,4688.2998046875,4688.7001953125,1083,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:05:00.000Z,4688.5,4690.3999023438,4687.3999023438,4688.1000976562,931,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:10:00.000Z,4687.7998046875,4689.2998046875,4686.0,4688.2998046875,869,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:15:00.000Z,4688.2998046875,4689.1000976562,4682.6000976562,4686.0,1282,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:20:00.000Z,4685.7998046875,4691.5,4684.2001953125,4688.7998046875,1930,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:25:00.000Z,4688.8999023438,4694.7001953125,4688.8999023438,4694.3999023438,1581,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:30:00.000Z,4694.6000976562,4700.2998046875,4694.0,4699.6000976562,2243,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:35:00.000Z,4699.7998046875,4701.0,4694.6000976562,4695.2998046875,1477,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:40:00.000Z,4695.5,4698.1000976562,4694.8999023438,4697.8999023438,919,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:45:00.000Z,4698.0,4699.7001953125,4695.7998046875,4696.6000976562,847,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:50:00.000Z,4696.7998046875,4698.5,4696.2001953125,4696.7001953125,471,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T17:55:00.000Z,4696.8999023438,4698.7998046875,4696.6000976562,4696.7998046875,480,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:00:00.000Z,4696.8999023438,4697.0,4693.7001953125,4695.1000976562,760,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:05:00.000Z,4694.8999023438,4697.1000976562,4693.2001953125,4696.7001953125,769,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:10:00.000Z,4696.7001953125,4697.7998046875,4695.2001953125,4696.0,549,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:15:00.000Z,4696.0,4697.2998046875,4695.2001953125,4696.2998046875,446,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:20:00.000Z,4696.3999023438,4699.5,4696.1000976562,4698.7998046875,556,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:25:00.000Z,4698.6000976562,4700.3999023438,4698.0,4698.7998046875,566,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:30:00.000Z,4698.6000976562,4699.1000976562,4697.6000976562,4697.7998046875,302,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:35:00.000Z,4697.7998046875,4699.0,4697.0,4697.7001953125,292,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:40:00.000Z,4698.0,4700.1000976562,4697.3999023438,4697.6000976562,450,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:45:00.000Z,4697.5,4699.1000976562,4696.0,4698.6000976562,431,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:50:00.000Z,4698.6000976562,4699.8999023438,4698.1000976562,4698.5,304,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T18:55:00.000Z,4698.5,4698.5,4695.3999023438,4695.7998046875,667,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:00:00.000Z,4695.5,4696.2998046875,4693.3999023438,4694.0,844,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:05:00.000Z,4694.2001953125,4695.3999023438,4693.7001953125,4694.2001953125,312,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:10:00.000Z,4694.2998046875,4695.8999023438,4693.7001953125,4695.3999023438,305,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:15:00.000Z,4695.3999023438,4697.1000976562,4694.8999023438,4696.7001953125,382,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:20:00.000Z,4696.7998046875,4697.8999023438,4696.2001953125,4697.7001953125,289,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:25:00.000Z,4697.7998046875,4697.8999023438,4696.0,4697.2998046875,322,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:30:00.000Z,4697.5,4697.6000976562,4693.1000976562,4694.0,655,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:35:00.000Z,4693.8999023438,4694.2001953125,4691.5,4692.7998046875,728,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:40:00.000Z,4692.7998046875,4695.2001953125,4692.5,4695.0,571,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:45:00.000Z,4695.2001953125,4696.7001953125,4693.3999023438,4696.0,657,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:50:00.000Z,4696.3999023438,4696.5,4694.3999023438,4695.0,404,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T19:55:00.000Z,4695.2001953125,4696.3999023438,4694.2998046875,4696.1000976562,764,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:00:00.000Z,4696.0,4696.7998046875,4693.6000976562,4694.3999023438,499,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:05:00.000Z,4694.0,4694.6000976562,4692.2001953125,4694.3999023438,451,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:10:00.000Z,4694.5,4694.7998046875,4694.1000976562,4694.2998046875,147,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:15:00.000Z,4694.3999023438,4695.2001953125,4694.3999023438,4694.7001953125,119,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:20:00.000Z,4694.7001953125,4694.8999023438,4693.7998046875,4694.5,294,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:25:00.000Z,4694.6000976562,4696.1000976562,4694.2998046875,4695.1000976562,200,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:30:00.000Z,4695.2001953125,4696.0,4694.0,4694.6000976562,409,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:35:00.000Z,4694.6000976562,4695.6000976562,4694.5,4694.8999023438,164,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:40:00.000Z,4694.8999023438,4695.5,4694.2998046875,4695.3999023438,233,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:45:00.000Z,4695.5,4696.0,4694.5,4695.3999023438,413,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:50:00.000Z,4695.2001953125,4695.3999023438,4693.7001953125,4694.6000976562,173,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T20:55:00.000Z,4694.7001953125,4697.8999023438,4694.1000976562,4697.8999023438,409,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:00:00.000Z,4697.8999023438,4704.7001953125,4696.8999023438,4697.2998046875,0,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:05:00.000Z,4697.5,4704.6000976562,4697.2001953125,4704.1000976562,992,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:10:00.000Z,4704.2998046875,4706.3999023438,4703.3999023438,4704.0,892,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:15:00.000Z,4704.2001953125,4705.1000976562,4702.0,4703.5,585,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:20:00.000Z,4703.1000976562,4703.6000976562,4701.6000976562,4702.7998046875,360,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:25:00.000Z,4702.7998046875,4704.5,4702.7001953125,4704.2001953125,235,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:30:00.000Z,4704.0,4705.1000976562,4703.6000976562,4703.7998046875,455,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:35:00.000Z,4703.8999023438,4703.8999023438,4702.0,4702.7998046875,297,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:40:00.000Z,4703.2001953125,4704.1000976562,4701.2001953125,4702.6000976562,313,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:45:00.000Z,4702.6000976562,4702.7001953125,4700.7998046875,4701.8999023438,272,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:50:00.000Z,4701.8999023438,4703.0,4701.2998046875,4702.5,238,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T22:55:00.000Z,4702.7001953125,4703.3999023438,4702.2001953125,4703.2001953125,227,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:00:00.000Z,4703.0,4704.7998046875,4702.3999023438,4703.6000976562,374,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:05:00.000Z,4703.6000976562,4703.7998046875,4701.6000976562,4703.3999023438,231,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:10:00.000Z,4703.2001953125,4705.5,4702.5,4705.2001953125,309,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:15:00.000Z,4705.0,4707.2001953125,4704.7001953125,4706.3999023438,598,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:20:00.000Z,4706.3999023438,4706.7001953125,4705.1000976562,4706.0,385,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:25:00.000Z,4706.0,4707.1000976562,4705.2998046875,4706.0,350,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:30:00.000Z,4705.7001953125,4707.3999023438,4705.6000976562,4707.0,303,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:35:00.000Z,4707.3999023438,4709.5,4707.2001953125,4708.3999023438,720,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:40:00.000Z,4708.5,4709.6000976562,4706.8999023438,4709.2998046875,492,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:45:00.000Z,4709.5,4710.2998046875,4708.2998046875,4709.6000976562,527,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:50:00.000Z,4709.5,4710.0,4708.7001953125,4709.6000976562,268,0.0,0.0,MGC=F,NA,NA,USD
2026-04-27T23:55:00.000Z,4709.6000976562,4709.7001953125,4706.1000976562,4706.7001953125,576,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:00:00.000Z,4707.1000976562,4712.2998046875,4706.7998046875,4711.8999023438,1230,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:05:00.000Z,4712.0,4716.2998046875,4711.5,4715.2001953125,1274,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:10:00.000Z,4715.2001953125,4716.3999023438,4712.7001953125,4712.8999023438,823,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:15:00.000Z,4712.7001953125,4714.6000976562,4711.6000976562,4712.0,736,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:20:00.000Z,4712.0,4712.7998046875,4710.6000976562,4712.2001953125,763,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:25:00.000Z,4712.1000976562,4713.1000976562,4707.2001953125,4709.8999023438,1281,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:30:00.000Z,4710.1000976562,4710.2001953125,4707.3999023438,4708.0,863,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:35:00.000Z,4708.2001953125,4709.7001953125,4706.5,4707.2001953125,696,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:40:00.000Z,4707.0,4709.6000976562,4706.7001953125,4708.3999023438,647,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:45:00.000Z,4708.6000976562,4709.6000976562,4707.2001953125,4709.0,556,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:50:00.000Z,4708.5,4709.2001953125,4707.1000976562,4708.0,389,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T00:55:00.000Z,4708.1000976562,4708.5,4704.6000976562,4705.2998046875,946,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:00:00.000Z,4705.2998046875,4705.7001953125,4699.1000976562,4704.1000976562,2640,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:05:00.000Z,4704.2998046875,4705.7001953125,4701.2001953125,4703.7998046875,1307,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:10:00.000Z,4703.5,4705.6000976562,4701.5,4703.0,864,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:15:00.000Z,4702.5,4704.3999023438,4700.0,4703.8999023438,963,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:20:00.000Z,4703.7001953125,4705.5,4700.8999023438,4704.1000976562,776,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:25:00.000Z,4704.0,4704.5,4701.5,4702.2001953125,463,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:30:00.000Z,4702.2998046875,4702.5,4698.2001953125,4698.6000976562,1557,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:35:00.000Z,4699.1000976562,4704.7998046875,4699.0,4704.7998046875,1045,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:40:00.000Z,4704.7998046875,4706.1000976562,4701.5,4701.5,1107,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:45:00.000Z,4701.7998046875,4702.1000976562,4699.2001953125,4699.2998046875,847,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:50:00.000Z,4699.1000976562,4700.2001953125,4694.6000976562,4694.7998046875,2205,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T01:55:00.000Z,4695.0,4695.0,4682.3999023438,4684.7998046875,3980,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:00:00.000Z,4684.8999023438,4687.7001953125,4680.0,4686.7998046875,3999,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:05:00.000Z,4686.7001953125,4690.7001953125,4686.3999023438,4689.1000976562,1707,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:10:00.000Z,4689.5,4692.0,4688.2001953125,4691.1000976562,878,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:15:00.000Z,4691.3999023438,4693.7998046875,4691.0,4692.2998046875,895,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:20:00.000Z,4692.2998046875,4693.7998046875,4689.2998046875,4689.7001953125,906,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:25:00.000Z,4689.7001953125,4691.7001953125,4688.3999023438,4689.7001953125,978,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:30:00.000Z,4689.7998046875,4689.7998046875,4685.3999023438,4687.7998046875,1215,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:35:00.000Z,4687.7998046875,4688.0,4684.7001953125,4684.8999023438,677,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:40:00.000Z,4685.2001953125,4687.2998046875,4684.2001953125,4684.8999023438,825,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:45:00.000Z,4684.8999023438,4685.2998046875,4682.3999023438,4684.0,1155,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:50:00.000Z,4683.8999023438,4684.7998046875,4682.2998046875,4684.6000976562,849,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T02:55:00.000Z,4684.3999023438,4684.5,4680.1000976562,4682.8999023438,1112,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:00:00.000Z,4682.7998046875,4686.2998046875,4682.1000976562,4685.0,1064,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:05:00.000Z,4684.7998046875,4687.5,4684.6000976562,4686.8999023438,778,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:10:00.000Z,4686.8999023438,4688.3999023438,4686.1000976562,4687.0,697,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:15:00.000Z,4686.7001953125,4687.8999023438,4685.2998046875,4687.2998046875,517,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:20:00.000Z,4687.2001953125,4689.2998046875,4686.2998046875,4686.8999023438,604,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:25:00.000Z,4686.8999023438,4689.8999023438,4684.8999023438,4688.8999023438,991,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:30:00.000Z,4689.1000976562,4689.5,4685.5,4686.3999023438,664,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:35:00.000Z,4686.2998046875,4688.0,4685.7001953125,4687.0,431,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:40:00.000Z,4686.8999023438,4687.6000976562,4685.3999023438,4685.7998046875,372,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:45:00.000Z,4685.7998046875,4686.3999023438,4684.2998046875,4685.2001953125,460,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:50:00.000Z,4685.2998046875,4685.5,4683.2001953125,4683.2998046875,525,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T03:55:00.000Z,4683.2998046875,4685.5,4682.8999023438,4685.3999023438,400,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:00:00.000Z,4684.7998046875,4685.1000976562,4680.2998046875,4681.3999023438,1099,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:05:00.000Z,4681.3999023438,4682.8999023438,4680.7001953125,4681.6000976562,549,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:10:00.000Z,4681.5,4683.7001953125,4681.0,4683.2998046875,803,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:15:00.000Z,4683.2998046875,4683.5,4682.0,4682.2001953125,332,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:20:00.000Z,4682.1000976562,4682.1000976562,4679.1000976562,4680.5,954,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:25:00.000Z,4680.5,4681.6000976562,4680.0,4681.2998046875,407,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:30:00.000Z,4681.0,4682.7998046875,4680.1000976562,4682.2998046875,717,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:35:00.000Z,4682.3999023438,4682.7998046875,4680.8999023438,4682.7001953125,402,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:40:00.000Z,4682.3999023438,4683.6000976562,4681.1000976562,4683.3999023438,383,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:45:00.000Z,4683.2998046875,4683.5,4681.0,4681.1000976562,417,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:50:00.000Z,4681.2998046875,4683.5,4680.7998046875,4681.5,400,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T04:55:00.000Z,4681.5,4682.2998046875,4681.0,4681.2998046875,236,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:00:00.000Z,4681.3999023438,4681.7998046875,4675.3999023438,4677.1000976562,2279,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:05:00.000Z,4677.0,4677.2001953125,4660.6000976562,4667.3999023438,4900,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:10:00.000Z,4667.3999023438,4668.7001953125,4661.7998046875,4666.1000976562,1575,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:15:00.000Z,4666.2001953125,4669.2998046875,4664.5,4668.7001953125,945,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:20:00.000Z,4668.6000976562,4673.2001953125,4668.6000976562,4672.5,1350,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:25:00.000Z,4672.3999023438,4672.8999023438,4670.5,4671.8999023438,590,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:30:00.000Z,4672.1000976562,4672.2998046875,4656.2001953125,4658.3999023438,4424,0.0,0.0,MGC=F,NA,NA,USD
2026-04-28T05:35:00.000Z,4658.2998046875,4658.2998046875,4651.2001953125,4652.0,3472,0.0,0.0,MGC=F,NA,NA,USD
